protein,n,skew_raw,skew_log,improved
Dickkopf-like protein 1,155,1.0426262096815841,-3.0470701092215275,FALSE
Dickkopf-related protein 1,155,0.3637877522110067,-2.7614165833792605,FALSE
Dickkopf-related protein 3,155,0.17060058817998872,-3.8291658119343928,FALSE
Dickkopf-related protein 4,155,0.24624977090959815,-1.7324203102531162,FALSE
Dipeptidyl peptidase 1,154,0.7735971209403105,0.46741708285710853,TRUE
Dipeptidyl peptidase 2,155,0.9037996026519232,-2.7244497747370553,FALSE
Discoidin domain-containing receptor 2,155,0.5339450342435829,-1.1324906477470547,FALSE
Disintegrin and metalloproteinase domain-containing protein 12,155,8.084553301273129,-1.195933861025075,TRUE
Disintegrin and metalloproteinase domain-containing protein 9,155,11.984615908257124,3.6571241268127443,TRUE
DnaJ homolog subfamily B member 1,155,5.502751972825916,2.711578064351059,TRUE
Down syndrome cell adhesion molecule,154,3.4526295214843783,2.241889209201451,TRUE
Drebrin-like protein,154,2.3755915613908796,1.1541534327541099,TRUE
"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",155,-0.014940395873411299,-5.338097970621512,FALSE
Dual specificity mitogen-activated protein kinase kinase 1,155,7.308515625560243,2.275279617929077,TRUE
Dual specificity mitogen-activated protein kinase kinase 2,155,-0.2661086278407062,-1.9208396563160732,FALSE
Dual specificity mitogen-activated protein kinase kinase 3,155,6.350100874885296,1.3104010462993592,TRUE
Dual specificity mitogen-activated protein kinase kinase 4,155,0.5678748720896929,-4.074880852463985,FALSE
Dual specificity protein phosphatase 3,155,12.26461415638626,6.950459956060222,TRUE
Dual specificity tyrosine-phosphorylation-regulated kinase 3,155,1.4057170659049638,-2.282851046004747,FALSE
Dynactin subunit 2,155,-1.1630789122334346,-5.93772352276379,FALSE
"Dynein light chain 1, cytoplasmic",155,11.350541463954864,4.812687314687664,TRUE
Dynein light chain roadblock-type 1,155,1.4324418717810334,-1.4641709553961908,FALSE
E-selectin,154,0.5822962300568264,-0.3597843115937033,TRUE
E3 SUMO-protein ligase PIAS4,155,7.0301225116924835,1.2435937547508757,TRUE
E3 ubiquitin-protein ligase CHIP,154,12.255103098810835,6.762756608821598,TRUE
E3 ubiquitin-protein ligase Mdm2,155,11.92530265570998,7.69089579854419,TRUE
E3 ubiquitin-protein ligase RNF43,155,1.9752212741588056,0.19896995792774533,TRUE
E3 ubiquitin-protein ligase ZNRF3,155,8.23600527450652,2.982262742244313,TRUE
EGF-containing fibulin-like extracellular matrix protein 1,155,4.00797539534173,1.1125588124130021,TRUE
"Ectodysplasin-A, secreted form",154,2.448596145942765,1.544150769171048,TRUE
Ectonucleoside triphosphate diphosphohydrolase 1,155,1.554384727391079,-0.10492569769473438,TRUE
Ectonucleoside triphosphate diphosphohydrolase 3,155,0.47100523412588674,-3.423795464046557,FALSE
Ectonucleoside triphosphate diphosphohydrolase 5,155,0.09462601515709221,-4.4279316427143565,FALSE
Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,155,1.3917090146055275,-0.09327512436897378,TRUE
Elafin,154,1.4953511880237715,0.2818932893934965,TRUE
Elongation factor 1-beta,155,5.0999804766798915,1.4071361475666428,TRUE
Endoglin,154,1.4503759444404054,0.6362986914808246,TRUE
Endoplasmic reticulum aminopeptidase 1,155,0.4888749895442027,-4.181818320993564,FALSE
Endoplasmic reticulum resident protein 29,155,-0.5256708189753112,-6.105136223596134,FALSE
Endostatin,154,0.7333474417705511,0.20942625564379438,TRUE
Endothelial cell-selective adhesion molecule,154,0.4057564587533667,0.04124189106592833,TRUE
Endothelial cell-specific molecule 1,154,0.5504552256230293,0.09971014649444551,TRUE
Endothelial monocyte-activating polypeptide 2,155,1.4750532744786216,-1.1688785102993937,TRUE
Endothelin-converting enzyme 1,154,0.8208559910095952,0.27361070133008164,TRUE
Enteropeptidase,154,0.6366415085378708,0.007744721095477943,TRUE
Eotaxin,154,4.783634814528755,1.9304471232195806,TRUE
Ephrin type-A receptor 1,155,-0.14862140300628862,-1.9057535977095779,FALSE
Ephrin type-A receptor 10,154,1.4413243317540445,0.8702369659046962,TRUE
Ephrin type-A receptor 2,154,1.7510657399350062,0.5947155182885167,TRUE
Ephrin type-A receptor 3,155,2.975083913615598,0.7016984903300321,TRUE
Ephrin type-A receptor 5,155,4.68826176069487,-1.7343664110272894,TRUE
Ephrin type-B receptor 2,155,-1.0480165465641755,-3.259764273369727,FALSE
Ephrin type-B receptor 4,155,1.4210287833833986,-5.168847475123262,FALSE
Ephrin type-B receptor 6,155,-0.1523829483607779,-4.378578326247015,FALSE
Ephrin-A2,154,0.2510474449511695,-0.003969761967989296,TRUE
Ephrin-A3,154,12.276392705667533,6.989190228354732,TRUE
Ephrin-A4,154,2.730670705383297,1.6821030386745957,TRUE
Ephrin-A5,154,1.656474531311079,0.8146099430177846,TRUE
Ephrin-B1,155,9.343011868277687,-0.8134528502584404,TRUE
Ephrin-B2,155,0.9988842453922407,-5.237130714654396,FALSE
Ephrin-B3,154,0.9722592263966865,0.5682431250676637,TRUE
Epidermal growth factor,154,1.872101612391093,0.8394233328049536,TRUE
Epidermal growth factor receptor,155,-0.2603235672405618,-8.945633343781362,FALSE
Epidermal growth factor receptor substrate 15-like 1,155,0.4356115139267154,-1.7538605659712134,FALSE
Epidermal growth factor receptor variant III,154,4.997803120307413,3.1746664098371347,TRUE
Epiregulin,154,5.598825795585772,1.0981696691028215,TRUE
Epithelial discoidin domain-containing receptor 1,155,9.562229640855803,5.376768804631292,TRUE
Erythropoietin,154,10.565892742411672,4.356535474596983,TRUE
Erythropoietin receptor,154,0.9496401496202629,0.3369276124728395,TRUE
Estradiol 17-beta-dehydrogenase 1,155,1.7487225701435292,0.5929249896552233,TRUE
Estrogen receptor,154,5.687451333077507,2.7005356106983402,TRUE
Eukaryotic initiation factor 4A-III,155,7.531235121012144,1.71147539334974,TRUE
Eukaryotic translation initiation factor 4 gamma 2,155,0.9869562258572511,-0.12682350879954504,TRUE
Eukaryotic translation initiation factor 4E-binding protein 2,155,-0.7687565575987753,-2.570822119280309,FALSE
Eukaryotic translation initiation factor 4H,155,1.5279010687253924,0.16277837119992541,TRUE
Eukaryotic translation initiation factor 5,155,2.7050730125161726,0.3159542235977783,TRUE
Eukaryotic translation initiation factor 5A-1,155,4.500011827843985,1.4794737796957609,TRUE
Extracellular matrix protein 1,155,2.7590785954786123,-2.642244341609106,TRUE
Extracellular superoxide dismutase [Cu-Zn],155,5.001153130755283,3.4325497589822116,TRUE
FACT complex subunit SSRP1,155,4.82084250597951,2.262780135949526,TRUE
"Fatty acid-binding protein, epidermal",154,2.448383046531438,1.6745043241479483,TRUE
"Fatty acid-binding protein, heart",154,1.018445812100459,0.2151002316824696,TRUE
"Fatty acid-binding protein, liver",154,1.4689715193163095,0.7229484194877048,TRUE
Fc receptor-like protein 3,155,11.741004204181783,5.228056317745841,TRUE
Ferritin,154,1.5658952593082682,-0.1792427752848463,TRUE
Fetuin-B,154,0.5617903983844484,-0.5440898304770106,TRUE
Fibrinogen,154,9.112420104137808,1.2675880130572685,TRUE
Fibrinogen gamma chain,154,12.307592665525641,5.76339490297717,TRUE
Fibroblast growth factor 1,154,11.750055210787425,9.173427050529874,TRUE
Fibroblast growth factor 10,155,3.49034313277143,0.7518807269040153,TRUE
Fibroblast growth factor 12,155,0.44128753123808134,-1.7961442183425664,FALSE
Fibroblast growth factor 16,155,5.118465390122676,0.9226589130434567,TRUE
Fibroblast growth factor 17,155,1.894418870291198,-1.1842725739903215,TRUE
Fibroblast growth factor 18,155,10.5609751394753,5.494003194147959,TRUE
Fibroblast growth factor 19,155,3.1000930837777623,1.6298205389592495,TRUE
Fibroblast growth factor 2,154,9.192127543148032,2.9060776311510437,TRUE
Fibroblast growth factor 20,155,12.306397716285662,7.4493278389861795,TRUE
Fibroblast growth factor 23,155,10.500077269442993,4.240100485921815,TRUE
Fibroblast growth factor 4,155,6.953906098528698,1.568835155582842,TRUE
Fibroblast growth factor 5,155,1.4570780606060325,-1.8942917454732864,FALSE
Fibroblast growth factor 6,155,3.9460908419295544,1.2741218664477032,TRUE
Fibroblast growth factor 7,155,4.9128051264015395,0.6166760028847601,TRUE
Fibroblast growth factor 8 isoform A,155,6.255313500302333,2.830274907549885,TRUE
Fibroblast growth factor 8 isoform B,155,1.0704215486890831,-3.376777232340677,FALSE
Fibroblast growth factor 9,155,5.660205389818773,0.6522148895232083,TRUE
Fibroblast growth factor receptor 1,154,5.3880613284057866,2.6577617793710466,TRUE
Fibroblast growth factor receptor 2,155,3.063848823979259,0.9548094389619618,TRUE
Fibroblast growth factor receptor 3,155,2.409470234261917,-1.5185210093731296,TRUE
Fibroblast growth factor receptor 4,155,-0.39306811211556253,-2.4855596349453037,FALSE
Fibronectin,154,3.20004213119265,1.2953634382372397,TRUE
Fibronectin Fragment 3,155,3.3066353951854404,0.663888207588009,TRUE
Fibronectin Fragment 4,155,3.679994926732566,0.7846248104045268,TRUE
Ficolin-1,155,1.0155640453192265,-0.8983572573209181,TRUE
Ficolin-2,155,0.907344450993113,-1.185155293463942,FALSE
Ficolin-3,155,4.682051195215051,0.40801721860446916,TRUE
Fms-related tyrosine kinase 3 ligand,155,6.626842359029322,2.0132887585039545,TRUE
Focal adhesion kinase 1,155,3.0918830824271915,0.8714527375686242,TRUE
Follicle stimulating hormone,154,1.1722042710728497,0.8917231912919191,TRUE
Follistatin,154,1.9302783624190996,1.2044694557571671,TRUE
Follistatin-related protein 1,155,-0.3300201352652951,-8.148363276761252,FALSE
Follistatin-related protein 3,155,0.20360490243371226,-3.1539654024931068,FALSE
Formimidoyltransferase-cyclodeaminase,154,8.946681330400539,2.0064133645096347,TRUE
Fractalkine,155,0.2184333639481407,-4.2058194018492525,FALSE
Fructose-bisphosphate aldolase A,154,0.7436617707441251,0.1822211297335764,TRUE
G2/mitotic-specific cyclin-B1,155,11.21709586074349,3.7074072391558968,TRUE
GDNF family receptor alpha-1,155,-0.16048912056452175,-4.221074814153779,FALSE
GDNF family receptor alpha-2,155,-0.0691367836722441,-5.99251793266498,FALSE
GDNF family receptor alpha-3,155,0.7167091106644425,-2.6261317243612976,FALSE
GRB2-related adapter protein 2,155,3.0139133950727777,-0.3445651934170578,TRUE
GTP-binding nuclear protein Ran,154,4.110161710456277,1.1812601546741464,TRUE
GTPase KRas,154,5.814890229114215,4.163912826750437,TRUE
Galactoside 3(4)-L-fucosyltransferase,155,6.318746341425549,1.410438463774144,TRUE
Galectin-10,154,2.561312079971028,0.878774301086815,TRUE
Galectin-2,155,5.348861741898434,0.5495787432892034,TRUE
Galectin-3,155,0.23244150364979113,-7.2575226208278965,FALSE
Galectin-3-binding protein,155,0.7558763241268688,-1.237193433954145,FALSE
Galectin-4,155,-2.3866201642544946,-6.191025679757205,FALSE
Galectin-7,155,0.18683316646571352,-2.1784034943996167,FALSE
Galectin-8,155,7.140365780720401,3.1186380000657943,TRUE
Galectin-9,155,4.329137681255715,-0.7603620226977498,TRUE
Gamma-enolase,154,2.3446971125380345,1.4571777510209756,TRUE
Gastrin-releasing peptide,154,3.4269076728350294,1.7700828403690396,TRUE
Gelsolin,154,6.806280792998057,3.635888087236027,TRUE
Glia-derived nexin,154,3.8883136128818165,1.8350998360436546,TRUE
Glial cell line-derived neurotrophic factor,154,5.705507558853921,3.7789546838410417,TRUE
Glial fibrillary acidic protein,154,6.318596260268852,3.832707006080551,TRUE
Glucagon,154,10.330960650233601,3.0387410689772514,TRUE
Glucocorticoid receptor,154,11.517326804205357,9.496852352684998,TRUE
Glucokinase regulatory protein,154,5.3023064019174715,3.607568404067224,TRUE
Glucose-6-phosphate isomerase,154,6.959057163587899,2.61288090565757,TRUE
Glutamate carboxypeptidase 2,154,9.660042567227585,5.258214679375597,TRUE
Glutathione S-transferase A3,155,12.215578338653213,6.086486986324446,TRUE
Glutathione S-transferase P,154,0.3553190184278084,-0.05168435595482988,TRUE
Glyceraldehyde-3-phosphate dehydrogenase,154,2.0691989981229706,-0.20218392978952873,TRUE
"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",154,3.7981804185809156,1.805755781385853,TRUE
Glycogen synthase kinase-3 alpha/beta,155,2.260343133628432,-1.6792328346253578,TRUE
Glycylpeptide N-tetradecanoyltransferase 1,155,8.04779010134187,2.639936532099142,TRUE
Glypican-2,155,-0.5590312246931449,-2.245186917884648,FALSE
Glypican-3,155,6.072255135321273,0.8378267761343219,TRUE
Glypican-5,155,11.525776943914211,4.052030787365344,TRUE
Glypican-6,155,0.6325454997346394,-3.022799598125701,FALSE
Granulins,154,1.5314744808588017,0.1306029528869775,TRUE
Granulocyte colony-stimulating factor,154,11.175564734160805,4.175688356419419,TRUE
Granulocyte colony-stimulating factor receptor,154,11.077971275942364,5.342296947014008,TRUE
Granulocyte-macrophage colony-stimulating factor,154,5.842594208060505,3.588421270107622,TRUE
Granulysin,154,0.8580314626102051,-0.025902082079237804,TRUE
Granzyme A,154,8.315136229918448,4.331938124795283,TRUE
Granzyme B,154,1.9666935954740201,1.3681908578012114,TRUE
Granzyme H,154,5.197199079985652,3.165522104113982,TRUE
Gremlin-1,155,1.8694751915146763,-1.052994839579212,TRUE
Gro-beta/gamma,154,2.0776487300889874,1.2137593165394436,TRUE
Group 10 secretory phospholipase A2,154,3.596185034791201,1.9127243528431639,TRUE
Group IIE secretory phospholipase A2,154,9.868325759091624,5.272487231306839,TRUE
Growth arrest-specific protein 1,155,-1.5599121426245366,-5.015450535666478,FALSE
Growth factor receptor-bound protein 2,155,4.205089454635159,2.1625595961120245,TRUE
Growth hormone receptor,154,1.1364241939847,0.6221993884277763,TRUE
Growth-regulated alpha protein,154,4.888511483735549,1.178856292259574,TRUE
Growth/differentiation factor 11,155,3.364886964603489,-2.0870989083370945,TRUE
Growth/differentiation factor 11/8,155,-0.4473515539342758,-2.26261358297759,FALSE
Growth/differentiation factor 15,155,0.5036176017006596,-1.518425682175042,FALSE
Growth/differentiation factor 2,155,2.026668174903249,-1.399894994435591,TRUE
Growth/differentiation factor 5,155,0.9251737829632899,-2.2843463564942055,FALSE
Growth/differentiation factor 8,154,1.578622485566689,0.9724135145804267,TRUE
Growth/differentiation factor 9,155,4.439781971166708,-2.6527781481566493,TRUE
HCE000104,155,-11.852496561020814,-12.360689472721658,FALSE
HCE000342,155,-9.83346465911259,-12.277469228045579,FALSE
HCE000414,155,-11.31052056377127,-12.343559777898502,FALSE
HCE000483,155,12.368535495321806,12.289317307076574,TRUE
HCE001796,155,-7.829935463384468,-11.975807807006255,FALSE
HCE003167,155,-10.927686875449758,-11.851811869564667,FALSE
HCE003183,155,8.983372367298273,7.800228554373282,TRUE
HCE003300,155,12.372328554900882,12.208959953810247,TRUE
HCE004152,155,12.449642102566912,12.444242673799657,TRUE
HCE004331,155,12.44973662517087,12.44625726131901,TRUE
HCE004333,155,12.446414707992124,12.405101417361744,TRUE
HCE004359,155,12.440742288437136,12.372746821477046,TRUE
HERV-H LTR-associating protein 2,155,0.3319448751610537,-3.594012901034998,FALSE
Haptoglobin,154,1.309022604074651,-0.914324903516084,TRUE
Heat shock 70 kDa protein 1A,155,1.4946661829006727,-2.92249015462988,FALSE
Heat shock cognate 71 kDa protein,155,1.6892536370948825,-2.58607806852095,FALSE
Heat shock protein HSP 90-alpha/beta,155,1.9974993668446608,-1.8639174770210671,TRUE
Heat shock protein HSP 90-beta,155,1.912927939731439,-4.87324857767892,FALSE
Heat shock protein beta-1,155,6.934345972396261,2.551939238491286,TRUE
HemK methyltransferase family member 2,155,-0.6466677748937386,-3.881144234458541,FALSE
Heme oxygenase 2,155,3.2637146426310255,-1.2518872380241626,TRUE
Hemoglobin,154,2.162219328132053,1.7644533451724724,TRUE
Hemojuvelin,154,3.9114136411849576,1.884823705828865,TRUE
Hemopexin,154,1.7430320336391931,0.5411188415030092,TRUE
Heparan-sulfate 6-O-sulfotransferase 1,155,-0.4788833966401256,-5.1686792096433845,FALSE
Heparin cofactor 2,154,0.2899906511171504,-0.0924408814930315,TRUE
Heparin-binding EGF-like growth factor,154,11.477179266802898,8.957390974874418,TRUE
Hepatitis A virus cellular receptor 2,155,1.3838235906707173,-5.174505422596336,FALSE
Hepatocyte growth factor,154,5.863421276214473,2.74785649054133,TRUE
Hepatocyte growth factor activator,154,-0.011648153871446682,-2.654729422203046,FALSE
Hepatocyte growth factor receptor,154,0.6927620967114777,-0.003871176497728906,TRUE
Hepatocyte growth factor-like protein,154,0.3658664709383931,-1.3470190663571397,FALSE
Hepatoma-derived growth factor-related protein 2,155,-0.7228906593324752,-4.360861545395405,FALSE
Hepcidin,155,2.524852771392211,0.08338252639988021,TRUE
Heterogeneous nuclear ribonucleoprotein A/B,154,2.035130328524069,1.006259866675314,TRUE
Heterogeneous nuclear ribonucleoprotein K,154,4.597429036495944,3.4649591334025094,TRUE
Heterogeneous nuclear ribonucleoprotein Q,154,0.7041059272470216,0.03579922666841906,TRUE
Heterogeneous nuclear ribonucleoproteins A2/B1,155,2.2280816246790267,-0.8220195051540601,TRUE
Hexokinase-1,155,2.56949891370924,0.11888068510835915,TRUE
Hexokinase-2,155,3.754271286218846,0.9230169316794846,TRUE
"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",155,4.3142125036518175,-0.46050279902135843,TRUE
"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",155,2.441656118205205,0.7052510891322672,TRUE
High affinity immunoglobulin gamma Fc receptor I,155,3.8281080789370927,1.11100629843229,TRUE
High affinity nerve growth factor receptor,154,1.3400707412971988,0.9042761055700255,TRUE
High mobility group protein B1,155,1.5927605709688852,-0.2741488451780644,TRUE
Histidine triad nucleotide-binding protein 1,155,4.144815370600106,0.8973790798744262,TRUE
Histidine-rich glycoprotein,154,0.9837824741763332,0.14295179578665826,TRUE
Histone H1.2,155,3.0996802741852467,1.2222821585568038,TRUE
Histone H2A type 3,155,3.895450694336363,0.732922219658569,TRUE
Histone H2A.z,155,3.497361761418407,1.3396300980334168,TRUE
Histone H2B type 2-E,155,2.3968081983069967,-1.5984008189155807,TRUE
Histone H3.1,155,2.1537271599654395,-0.11092153985565358,TRUE
Histone acetyltransferase KAT6A,154,11.744903516184502,6.229913076294731,TRUE
Histone acetyltransferase type B catalytic subunit,155,-0.9801492319565783,-3.6872888768587755,FALSE
Histone deacetylase 8,155,1.5858360050183973,-0.268647648383673,TRUE
Histone-lysine N-methyltransferase EHMT2,155,1.0911190598521392,0.11475103156666445,TRUE
Homeobox protein NANOG,154,4.791768361616881,2.9147676176363357,TRUE
Homeodomain-interacting protein kinase 3,155,8.786894455840676,2.962502694954877,TRUE
Hsp90 co-chaperone Cdc37,155,5.494864605052228,1.3323953309418965,TRUE
Human Chorionic Gonadotropin,154,3.43341853851177,2.204829406513594,TRUE
Hyaluronan and proteoglycan link protein 1,155,1.3746085272417823,-3.6094470484534242,FALSE
Hypoxia-inducible factor 1-alpha,155,1.2874225518891642,0.44209141503689875,TRUE
ICOS ligand,155,0.9905723675686505,-2.8962561610644104,FALSE
Iduronate 2-sulfatase,154,0.671172041851583,-0.30239846104828644,TRUE
Immunoglobulin A,154,1.4657737091691168,0.27766390278326325,TRUE
Immunoglobulin D,154,3.994923547749931,0.6079268218490277,TRUE
Immunoglobulin E,154,3.2230083830762606,0.3883013799991881,TRUE
Immunoglobulin G,154,-0.9436858942374031,-3.1284719810217996,FALSE
Immunoglobulin M,154,1.251636505021513,0.25936382709640027,TRUE
Immunoglobulin alpha Fc receptor,154,7.736576848038162,4.709883948904995,TRUE
Immunoglobulin superfamily containing leucine-rich repeat protein 2,155,9.258115959916646,2.2826884450462384,TRUE
Importin subunit alpha-1,154,3.1783869804756684,2.3348200475265912,TRUE
Importin subunit beta-1,155,3.36242093576955,0.1652034780047763,TRUE
Induced myeloid leukemia cell differentiation protein Mcl-1,155,3.834385797313484,0.41133541411141494,TRUE
Inducible T-cell costimulator,154,2.0242538631092435,1.1618501677180013,TRUE
Inhibin beta A chain,154,0.8152227937344664,-0.12197517420913027,TRUE
Inhibin beta A chain:Inhibin beta B chain heterodimer,154,6.654012505080837,3.337041707469131,TRUE
Inhibitor of growth protein 1,155,0.9095543531008115,-2.5124518776978912,FALSE
Inorganic pyrophosphatase,154,0.009871835855743234,-3.1330267695603697,FALSE
Inosine-5'-monophosphate dehydrogenase 1,155,3.1283568456163513,0.09903694548780492,TRUE
Inosine-5'-monophosphate dehydrogenase 2,155,-0.9657336822632638,-5.921909242618159,FALSE
Insulin,154,3.5464922889850086,2.696992888242484,TRUE
Insulin receptor,154,1.7472836194827088,0.4791354247631934,TRUE
Insulin-degrading enzyme,154,3.716938537028587,1.7757775353832654,TRUE
Insulin-like growth factor 1 receptor,154,2.400893910120517,0.9681863347754078,TRUE
Insulin-like growth factor I,154,1.341558661484688,0.7697969494871183,TRUE
Insulin-like growth factor-binding protein 1,155,0.30013532899389345,-2.8031973709671556,FALSE
Insulin-like growth factor-binding protein 2,155,8.695412068514116,2.857694510572708,TRUE
Insulin-like growth factor-binding protein 3,155,7.995126927660577,1.9863645552148779,TRUE
Insulin-like growth factor-binding protein 4,155,-0.10023839115735902,-5.560376504629655,FALSE
Insulin-like growth factor-binding protein 5,155,-0.8153304073183872,-5.237381775254312,FALSE
Insulin-like growth factor-binding protein 6,155,8.823678607722375,2.5431159681018,TRUE
Insulin-like growth factor-binding protein 7,155,-0.014306743110697018,-6.711336793566393,FALSE
Integrin alpha-I: beta-1 complex,155,0.8289641797802549,-1.3714691114192414,FALSE
Integrin alpha-IIb: beta-3 complex,154,4.954093162340302,1.6018581582634084,TRUE
Integrin alpha-V: beta-5 complex,155,5.325294298590254,1.315165163769984,TRUE
Inter-alpha-trypsin inhibitor heavy chain H4,155,-1.1473532743206023,-7.8083261716224595,FALSE
Intercellular adhesion molecule 1,155,0.3703970526744823,-1.1596278048114579,FALSE
Intercellular adhesion molecule 2,155,-0.8256607499411744,-5.752737680056565,FALSE
Intercellular adhesion molecule 3,155,8.94799582679155,0.2344224676378172,TRUE
Intercellular adhesion molecule 5,155,1.1648072885332483,-0.8819284778381085,TRUE
Interferon alpha-10,155,5.156619360109421,3.0114105595653347,TRUE
Interferon alpha-2,154,1.1029194827820559,0.8147757753887804,TRUE
Interferon alpha-7,155,4.781815656202898,2.099824893806353,TRUE
Interferon alpha/beta receptor 1,154,6.560287225933805,4.377574473333951,TRUE
Interferon beta,154,6.75075007117125,3.9460547062519438,TRUE
Interferon gamma,154,7.357577252032397,3.738151857416593,TRUE
Interferon gamma receptor 1,154,12.229433985858535,7.550369145770855,TRUE
Interferon gamma receptor 2,155,6.32259986939952,1.1168414714840091,TRUE
Interferon lambda-1,154,5.072481110687271,3.25449702305118,TRUE
Interferon lambda-2,154,0.6019274088216802,0.2657388244701228,TRUE
Interferon regulatory factor 1,155,1.762908269830519,-1.883152479206501,FALSE
Interleukin-1 Receptor accessory protein,155,1.3145207846427418,-4.413411909492944,FALSE
Interleukin-1 alpha,155,2.5878383953647806,-2.400908051578415,TRUE
Interleukin-1 beta,155,1.2359948651680144,-0.6292876037880816,TRUE
Interleukin-1 receptor antagonist protein,155,1.2411008646490291,-1.6493391491870781,FALSE
Interleukin-1 receptor type 1,155,1.5923257586025963,-4.101268157996638,FALSE
Interleukin-1 receptor type 2,155,1.046835942140999,-4.493379656052897,FALSE
Interleukin-1 receptor-like 1,155,2.096862062830102,0.1800054827795801,TRUE
Interleukin-1 receptor-like 2,155,-1.8605838530979826,-6.0380523233978565,FALSE
Interleukin-10,155,8.675013953128543,2.3560087696527017,TRUE
Interleukin-10 receptor subunit alpha,155,0.4925113686511387,-4.353321081756471,FALSE
Interleukin-10 receptor subunit beta,155,2.0497359324077693,-5.442500487627525,FALSE
Interleukin-11,155,3.092761362076601,-0.5738930773284392,TRUE
Interleukin-12,155,4.974874534783331,1.6953904381053189,TRUE
Interleukin-12 receptor subunit beta-1,155,0.856426137069791,-3.9254909277151193,FALSE
Interleukin-12 receptor subunit beta-2,155,9.072217539773602,2.493936467272543,TRUE
Interleukin-13,155,5.040916196661445,0.41389689223517756,TRUE
Interleukin-13 receptor subunit alpha-1,155,0.45406390937694524,-0.7423398484569038,FALSE
Interleukin-15 receptor subunit alpha,155,5.338601783662185,-2.874788030471902,TRUE
Interleukin-16,155,2.639291079391859,-0.5418274744000561,TRUE
Interleukin-17 receptor A,155,1.6344413707112588,0.37728083358972936,TRUE
Interleukin-17 receptor B,155,4.365683747495946,0.12114556661160475,TRUE
Interleukin-17 receptor C,155,2.478915029909312,-3.0111878726766617,FALSE
Interleukin-17 receptor D,155,-0.3374695446712931,-4.236518473745124,FALSE
Interleukin-17A,155,10.684260205572468,4.641100573982159,TRUE
Interleukin-17B,155,9.792617457468035,3.250145428891968,TRUE
Interleukin-17D,155,12.050885047173482,7.6349806829299105,TRUE
Interleukin-17F,155,6.624608115739593,2.5170837985539984,TRUE
Interleukin-18 receptor 1,155,-0.400879541118419,-2.9027746018319487,FALSE
Interleukin-18 receptor accessory protein,155,-2.450941473486306,-4.9294795903034645,FALSE
Interleukin-18-binding protein,155,2.320485547069028,-3.0999147022254703,FALSE
Interleukin-19,155,0.5161374450896261,-5.225738967972228,FALSE
Interleukin-2,155,7.182534263860042,-0.9954044443119577,TRUE
Interleukin-2 receptor subunit alpha,155,10.975063650113183,3.13048048086264,TRUE
Interleukin-20,155,-1.8393492148649477,-4.409135794799595,FALSE
Interleukin-20 receptor subunit alpha,155,3.1138036999093033,-0.9038675268330996,TRUE
Interleukin-22,155,4.498297891431351,2.5246168832499567,TRUE
Interleukin-22 receptor subunit alpha-1,155,2.6890725060818172,-2.883609089542405,FALSE
Interleukin-22 receptor subunit alpha-2,155,0.7203699874892396,-2.908019631796809,FALSE
Interleukin-23,155,1.222075679043282,-1.5659156962269205,FALSE
Interleukin-23 receptor,155,2.1194637791825066,-2.0300623834804656,TRUE
Interleukin-24,155,9.382578289799248,4.283787959083677,TRUE
Interleukin-25,155,2.0948194643360045,-0.0563032378705632,TRUE
Interleukin-27,155,8.833100733797332,0.8222136468272113,TRUE
Interleukin-27 receptor subunit alpha,154,0.9259847955851308,0.3839942044427207,TRUE
Interleukin-3,155,1.7557700762882005,-5.430802112005264,FALSE
Interleukin-3 receptor subunit alpha,155,4.57199150287699,0.9826909785983491,TRUE
Interleukin-34,155,-0.9110798983273467,-6.352286324946021,FALSE
Interleukin-36 alpha,155,2.130506962506691,0.043539982494063434,TRUE
Interleukin-36 beta,155,6.247520217281229,1.080098247421488,TRUE
Interleukin-37,155,9.21238107705999,-0.9459355230701415,TRUE
Interleukin-4,155,5.440196917709616,-0.21063392369887382,TRUE
Interleukin-4 receptor subunit alpha,155,12.334437626479797,8.436600451919066,TRUE
Interleukin-5,155,9.288034131208928,3.957661013723258,TRUE
Interleukin-5 receptor subunit alpha,155,1.2468012829856896,-0.9767806771270986,TRUE
Interleukin-6,155,2.7367397258024946,-0.6979996901674924,TRUE
Interleukin-6 receptor subunit alpha,155,0.7353259596438702,-4.460792201682823,FALSE
Interleukin-6 receptor subunit beta,155,0.30670475940628156,-4.629308918313978,FALSE
Interleukin-7,155,-1.7393584485026707,-3.2170884720643937,FALSE
Interleukin-7 receptor subunit alpha,155,5.474859860213198,1.928645751908337,TRUE
Interleukin-8,155,0.17662951718023415,-3.5776774671694644,FALSE
Interleukin-9,155,3.147608901611603,-0.21912011012221502,TRUE
Interstitial collagenase,155,2.037699404213787,0.0658409827611118,TRUE
Junctional adhesion molecule B,154,5.535665336294407,1.1643516286363875,TRUE
Junctional adhesion molecule C,154,5.087944912500879,2.1078382101229445,TRUE
Junctional adhesion molecule-like,155,9.051683616167653,2.984579695278522,TRUE
Kallikrein-11,155,-0.20342046959656682,-4.030676257161938,FALSE
